Session,Years,SessionStartYear,Name,Party,District,Chamber,GenderCheck,Gender,Home County
General Assembly 6 (1856–1858),(1856–1858),1856,William G. Stewart,Democrat,30,Senate,0,M,Dubuque
General Assembly 6 (1856–1858),(1856–1858),1856,James D. Test,Democrat,12,Senate,0,M,Pottawattamie
General Assembly 6 (1856–1858),(1856–1858),1856,William G. Thompson,Republican,24,Senate,0,M,Linn
General Assembly 6 (1856–1858),(1856–1858),1856,William A. Thurston,Democrat,1,Senate,0,M,Lee
General Assembly 6 (1856–1858),(1856–1858),1856,Henry H. Trimble,Democrat,5,Senate,0,M,Davis
General Assembly 6 (1856–1858),(1856–1858),1856,John W. Warner,Democrat,10,Senate,0,M,Decatur
General Assembly 6 (1856–1858),(1856–1858),1856,George W. Wilkinson,Know Nothing,19,Senate,0,M,Muscatine
General Assembly 7 (1858–1860),(1858–1860),1858,John R. Allen,Democrat,1,Senate,0,M,Lee
General Assembly 7 (1858–1860),(1858–1860),1858,Daniel A. Anderson,Republican,9,Senate,0,M,Monroe
General Assembly 7 (1858–1860),(1858–1860),1858,Jeremiah T. Atkins,Republican,34,Senate,0,M,Winneshiek
General Assembly 7 (1858–1860),(1858–1860),1858,Gideon S. Bailey,Democrat,3,Senate,0,M,Van Buren
General Assembly 7 (1858–1860),(1858–1860),1858,David T. Brigham,Democrat,2,Senate,0,M,Lee
General Assembly 7 (1858–1860),(1858–1860),1858,Aaron Brown,Republican,33,Senate,0,M,Fayette
General Assembly 7 (1858–1860),(1858–1860),1858,Henry B. Carter,Republican,32,Senate,0,M,Clayton
General Assembly 7 (1858–1860),(1858–1860),1858,Jonathan W. Cattell,Republican,22,Senate,0,M,Cedar
General Assembly 7 (1858–1860),(1858–1860),1858,Lyman Cook,Republican,4,Senate,0,M,Des Moines
General Assembly 7 (1858–1860),(1858–1860),1858,William F. Coolbaugh,Democrat,4,Senate,0,M,Des Moines
General Assembly 7 (1858–1860),(1858–1860),1858,Samuel Dale,Democrat,11,Senate,0,M,Taylor
General Assembly 7 (1858–1860),(1858–1860),1858,George M. Davis,Republican,23,Senate,0,M,Clinton
General Assembly 7 (1858–1860),(1858–1860),1858,William P. Davis,Republican,27,Senate,0,M,Polk
General Assembly 7 (1858–1860),(1858–1860),1858,Charles Foster,Republican,14,Senate,0,M,Washington
General Assembly 7 (1858–1860),(1858–1860),1858,Josiah B. Grinnell,Republican,26,Senate,0,M,Poweshiek
General Assembly 7 (1858–1860),(1858–1860),1858,Jeremiah W. Jenkins,Republican,28,Senate,0,M,Jackson
General Assembly 7 (1858–1860),(1858–1860),1858,John A. Johnson,Democrat,8,Senate,0,M,Wapello
General Assembly 7 (1858–1860),(1858–1860),1858,Samuel J. Kirkwood,Republican,20,Senate,0,M,Johnson
General Assembly 7 (1858–1860),(1858–1860),1858,William A. Loughridge,Republican,16,Senate,0,M,Mahaska
General Assembly 7 (1858–1860),(1858–1860),1858,Joseph Mann,Democrat,29,Senate,0,M,Jones
General Assembly 7 (1858–1860),(1858–1860),1858,George McCoy,Republican,25,Senate,0,M,Benton
General Assembly 7 (1858–1860),(1858–1860),1858,Marquis L. McPherson,Republican,18,Senate,0,M,Madison
General Assembly 7 (1858–1860),(1858–1860),1858,Jairus E. Neal,Democrat,17,Senate,0,M,Marion
General Assembly 7 (1858–1860),(1858–1860),1858,Andrew O. Patterson,Democrat,19,Senate,0,M,Muscatine
General Assembly 7 (1858–1860),(1858–1860),1858,William H. M. Pusey,Democrat,12,Senate,0,M,Pottawattamie
General Assembly 7 (1858–1860),(1858–1860),1858,John W. Rankin,Republican,1,Senate,0,M,Lee
General Assembly 7 (1858–1860),(1858–1860),1858,William M. Reed,Republican,6,Senate,0,M,Jefferson
General Assembly 7 (1858–1860),(1858–1860),1858,Samuel Reiner,Republican,13,Senate,0,M,Louisa
General Assembly 7 (1858–1860),(1858–1860),1858,Nicholas J. Rusch,Republican,21,Senate,0,M,Scott
General Assembly 7 (1858–1860),(1858–1860),1858,Alvin Saunders,Republican,7,Senate,0,M,Henry
General Assembly 7 (1858–1860),(1858–1860),1858,Oliver P. Sherraden,Republican,15,Senate,0,M,Keokuk
General Assembly 7 (1858–1860),(1858–1860),1858,William G. Stewart,Democrat,30,Senate,0,M,Dubuque
General Assembly 7 (1858–1860),(1858–1860),1858,William G. Thompson,Republican,24,Senate,0,M,Linn
General Assembly 7 (1858–1860),(1858–1860),1858,Henry H. Trimble,Democrat,5,Senate,0,M,Davis
General Assembly 7 (1858–1860),(1858–1860),1858,John W. Warner,Democrat,10,Senate,0,M,Decatur
General Assembly 7 (1858–1860),(1858–1860),1858,David S. Wilson,Democrat,31,Senate,0,M,Dubuque
General Assembly 8 (1860–1862),(1860–1862),1860,Lucian L. Ainsworth,Democrat,38,Senate,0,M,Fayette
General Assembly 8 (1860–1862),(1860–1862),1860,Daniel A. Anderson,Republican,12,Senate,0,M,Monroe
General Assembly 8 (1860–1862),(1860–1862),1860,H. Gates Angle,Republican,26,Senate,0,M,Linn
General Assembly 8 (1860–1862),(1860–1862),1860,Gideon S. Bailey,Democrat,2,Senate,0,M,Van Buren
General Assembly 8 (1860–1862),(1860–1862),1860,Jesse Bowen,Republican,22,Senate,0,M,Johnson
General Assembly 8 (1860–1862),(1860–1862),1860,Alfred F. Brown,Republican,36,Senate,0,M,Black Hawk
General Assembly 8 (1860–1862),(1860–1862),1860,Valentine Buechel,Democrat,1,Senate,0,M,Lee
General Assembly 8 (1860–1862),(1860–1862),1860,Cyrus Bussey,Democrat,3,Senate,0,M,Davis
General Assembly 8 (1860–1862),(1860–1862),1860,William F. Coolbaugh,Democrat,8,Senate,0,M,Des Moines
General Assembly 8 (1860–1862),(1860–1862),1860,George M. Davis,Republican,20,Senate,0,M,Clinton
General Assembly 8 (1860–1862),(1860–1862),1860,William P. Davis,Republican,23,Senate,0,M,Polk
General Assembly 8 (1860–1862),(1860–1862),1860,Thomas Drummond,Republican,35,Senate,0,M,Benton
General Assembly 8 (1860–1862),(1860–1862),1860,John F. Duncombe,Democrat,32,Senate,0,M,Webster
General Assembly 8 (1860–1862),(1860–1862),1860,Joseph Dysart,Republican,35,Senate,0,M,Benton
General Assembly 8 (1860–1862),(1860–1862),1860,Harvey W. English,Democrat,7,Senate,0,M,Fremont
General Assembly 8 (1860–1862),(1860–1862),1860,George W. Gray,Democrat,39,Senate,0,M,Allamakee
General Assembly 8 (1860–1862),(1860–1862),1860,George F. Green,Democrat,24,Senate,0,M,Jackson
General Assembly 8 (1860–1862),(1860–1862),1860,Joseph A. Green,Republican,14,Senate,0,M,Muscatine
General Assembly 8 (1860–1862),(1860–1862),1860,James C. Hagans,Republican,6,Senate,0,M,Ringgold
General Assembly 8 (1860–1862),(1860–1862),1860,David Hammer,Democrat,28,Senate,0,M,Clayton
General Assembly 8 (1860–1862),(1860–1862),1860,David C. Hastings,Republican,37,Senate,0,M,Buchanan
General Assembly 8 (1860–1862),(1860–1862),1860,Paris P. Henderson,Republican,29,Senate,0,M,Warren
General Assembly 8 (1860–1862),(1860–1862),1860,John A. Johnson,Democrat,11,Senate,0,M,Wapello
General Assembly 8 (1860–1862),(1860–1862),1860,John M. Kent,Republican,21,Senate,0,M,Cedar
General Assembly 8 (1860–1862),(1860–1862),1860,William B. Lewis,Democrat,15,Senate,0,M,Washington
General Assembly 8 (1860–1862),(1860–1862),1860,Joseph Mann,Democrat,25,Senate,0,M,Jones
General Assembly 8 (1860–1862),(1860–1862),1860,Marquis L. McPherson,Republican,30,Senate,0,M,Madison
General Assembly 8 (1860–1862),(1860–1862),1860,Jairus E. Neal,Democrat,18,Senate,0,M,Marion
General Assembly 8 (1860–1862),(1860–1862),1860,Leroy G. Palmer,Republican,9,Senate,0,M,Henry
General Assembly 8 (1860–1862),(1860–1862),1860,Andrew O. Patterson,Democrat,14,Senate,0,M,Muscatine
General Assembly 8 (1860–1862),(1860–1862),1860,Andrew M. Pattison,Republican,34,Senate,0,M,Marshall
General Assembly 8 (1860–1862),(1860–1862),1860,Julius H. Powers,Republican,40,Senate,0,M,Chickasaw
General Assembly 8 (1860–1862),(1860–1862),1860,William H. M. Pusey,Democrat,31,Senate,0,M,Pottawattamie
General Assembly 8 (1860–1862),(1860–1862),1860,John W. Rankin,Republican,1,Senate,0,M,Lee
General Assembly 8 (1860–1862),(1860–1862),1860,Samuel Reiner,Republican,13,Senate,0,M,Louisa
General Assembly 8 (1860–1862),(1860–1862),1860,Alvin Saunders,Republican,9,Senate,0,M,Henry
General Assembly 8 (1860–1862),(1860–1862),1860,John Scott,Republican,41,Senate,0,M,Story
General Assembly 8 (1860–1862),(1860–1862),1860,Oliver P. Sherraden,Republican,16,Senate,0,M,Keokuk
General Assembly 8 (1860–1862),(1860–1862),1860,William E. Taylor,Democrat,5,Senate,0,M,Decatur
General Assembly 8 (1860–1862),(1860–1862),1860,John W. Thompson,Republican,19,Senate,0,M,Scott
General Assembly 8 (1860–1862),(1860–1862),1860,George W. Trumbull,Democrat,27,Senate,0,M,Dubuque
General Assembly 8 (1860–1862),(1860–1862),1860,Nathan Udell,Democrat,4,Senate,0,M,Appanoose
General Assembly 8 (1860–1862),(1860–1862),1860,Joseph J. Watson,Republican,33,Senate,0,M,Iowa
General Assembly 8 (1860–1862),(1860–1862),1860,Henry H. Williams,Democrat,17,Senate,0,M,Mahaska
General Assembly 8 (1860–1862),(1860–1862),1860,David S. Wilson,Democrat,27,Senate,0,M,Dubuque
General Assembly 8 (1860–1862),(1860–1862),1860,James F. Wilson,Republican,10,Senate,0,M,Jefferson
General Assembly 9 (1862–1864),(1862–1864),1862,Lucian L. Ainsworth,Democrat,38,Senate,0,M,Fayette
General Assembly 9 (1862–1864),(1862–1864),1862,H. Gates Angle,Republican,26,Senate,0,M,Linn
General Assembly 9 (1862–1864),(1862–1864),1862,Norman Boardman,Republican,20,Senate,0,M,Clinton
General Assembly 9 (1862–1864),(1862–1864),1862,Jesse Bowen,Republican,22,Senate,0,M,Johnson
General Assembly 9 (1862–1864),(1862–1864),1862,Alfred F. Brown,Republican,36,Senate,0,M,Black Hawk
General Assembly 9 (1862–1864),(1862–1864),1862,Martin V. Burdick,Republican,42,Senate,0,M,Winneshiek
General Assembly 9 (1862–1864),(1862–1864),1862,Cyrus Bussey,Democrat,3,Senate,0,M,Davis
General Assembly 9 (1862–1864),(1862–1864),1862,Jacob W. Dixon,Republican,11,Senate,0,M,Wapello
General Assembly 9 (1862–1864),(1862–1864),1862,John F. Duncombe,Democrat,32,Senate,0,M,Webster
General Assembly 9 (1862–1864),(1862–1864),1862,Warren S. Dungan,Republican,12,Senate,0,M,Lucas
General Assembly 9 (1862–1864),(1862–1864),1862,Joseph Dysart,Republican,35,Senate,0,M,Benton
General Assembly 9 (1862–1864),(1862–1864),1862,Harvey W. English,Democrat,7,Senate,0,M,Fremont
General Assembly 9 (1862–1864),(1862–1864),1862,Elijah F. Esteb,Democrat,5,Senate,0,M,Wayne
General Assembly 9 (1862–1864),(1862–1864),1862,John G. Foote,Republican,8,Senate,0,M,Des Moines
General Assembly 9 (1862–1864),(1862–1864),1862,George W. Gray,Democrat,39,Senate,0,M,Allamakee
General Assembly 9 (1862–1864),(1862–1864),1862,George F. Green,Democrat,24,Senate,0,M,Jackson
General Assembly 9 (1862–1864),(1862–1864),1862,Benjamin F. Gue,Republican,19,Senate,0,M,Scott
General Assembly 9 (1862–1864),(1862–1864),1862,James C. Hagans,Republican,6,Senate,0,M,Ringgold
General Assembly 9 (1862–1864),(1862–1864),1862,David Hammer,Democrat,28,Senate,0,M,Clayton
General Assembly 9 (1862–1864),(1862–1864),1862,David C. Hastings,Republican,37,Senate,0,M,Buchanan
General Assembly 9 (1862–1864),(1862–1864),1862,Joshua H. Hatch,Republican,23,Senate,0,M,Polk
General Assembly 9 (1862–1864),(1862–1864),1862,Paris P. Henderson,Republican,29,Senate,0,M,Warren
General Assembly 9 (1862–1864),(1862–1864),1862,Frederick Hesser,Democrat,1,Senate,0,M,Lee
General Assembly 9 (1862–1864),(1862–1864),1862,William H. Holmes,Republican,25,Senate,0,M,Jones
General Assembly 9 (1862–1864),(1862–1864),1862,George W. Howard,Republican,40,Senate,0,M,Chickasaw
General Assembly 9 (1862–1864),(1862–1864),1862,James S. Hurley,Republican,13,Senate,0,M,Louisa
General Assembly 9 (1862–1864),(1862–1864),1862,John D. Jennings,Democrat,27,Senate,0,M,Dubuque
General Assembly 9 (1862–1864),(1862–1864),1862,John M. Kent,Republican,21,Senate,0,M,Cedar
General Assembly 9 (1862–1864),(1862–1864),1862,John Kern,Democrat,29,Senate,0,M,Warren
General Assembly 9 (1862–1864),(1862–1864),1862,Joseph B. Leake,Republican,19,Senate,0,M,Scott
General Assembly 9 (1862–1864),(1862–1864),1862,William B. Lewis,Republican,15,Senate,0,M,Washington
General Assembly 9 (1862–1864),(1862–1864),1862,Abner H. McCrary,Republican,2,Senate,0,M,Van Buren
General Assembly 9 (1862–1864),(1862–1864),1862,George W. McCrary,Republican,1,Senate,0,M,Lee
General Assembly 9 (1862–1864),(1862–1864),1862,Marquis L. McPherson,Republican,30,Senate,0,M,Madison
General Assembly 9 (1862–1864),(1862–1864),1862,Jairus E. Neal,Democrat,18,Senate,0,M,Marion
General Assembly 9 (1862–1864),(1862–1864),1862,Andrew M. Pattison,Republican,34,Senate,0,M,Marshall
General Assembly 9 (1862–1864),(1862–1864),1862,James Pollard,Democrat,3,Senate,0,M,Davis
General Assembly 9 (1862–1864),(1862–1864),1862,Edwin B. Potter,Democrat,41,Senate,0,M,Story
General Assembly 9 (1862–1864),(1862–1864),1862,Julius H. Powers,Republican,40,Senate,0,M,Chickasaw
General Assembly 9 (1862–1864),(1862–1864),1862,James Redfield,Republican,31,Senate,0,M,Dallas
General Assembly 9 (1862–1864),(1862–1864),1862,John Scott,Republican,41,Senate,0,M,Story
General Assembly 9 (1862–1864),(1862–1864),1862,Joshua M. Shaffer,Republican,10,Senate,0,M,Jefferson
General Assembly 9 (1862–1864),(1862–1864),1862,Sherman G. Smith,Republican,43,Senate,0,M,Jasper
General Assembly 9 (1862–1864),(1862–1864),1862,William E. Taylor,Democrat,5,Senate,0,M,Decatur
General Assembly 9 (1862–1864),(1862–1864),1862,Isaac P. Teter,Republican,16,Senate,0,M,Keokuk
General Assembly 9 (1862–1864),(1862–1864),1862,George W. Trumbull,Democrat,27,Senate,0,M,Dubuque
General Assembly 9 (1862–1864),(1862–1864),1862,Nathan Udell,Democrat,4,Senate,0,M,Appanoose
General Assembly 9 (1862–1864),(1862–1864),1862,Joseph J. Watson,Republican,33,Senate,0,M,Iowa
General Assembly 9 (1862–1864),(1862–1864),1862,Henry H. Williams,Democrat,17,Senate,0,M,Mahaska
General Assembly 9 (1862–1864),(1862–1864),1862,William G. Woodward,Republican,14,Senate,0,M,Muscatine
General Assembly 9 (1862–1864),(1862–1864),1862,Theron W. Woolson,Republican,9,Senate,0,M,Henry
General Assembly 10 (1864–1866),(1864–1866),1864,George W. Bassett,Republican,43,Senate,0,M,Webster
General Assembly 10 (1864–1866),(1864–1866),1864,Norman Boardman,Republican,23,Senate,0,M,Clinton
General Assembly 10 (1864–1866),(1864–1866),1864,John M. Brayton,Republican,35,Senate,0,M,Delaware
General Assembly 10 (1864–1866),(1864–1866),1864,C. G. Bridges,Republican,6,Senate,0,M,Decatur
General Assembly 10 (1864–1866),(1864–1866),1864,Ziba Brown,Republican,5,Senate,0,M,Clarke
General Assembly 10 (1864–1866),(1864–1866),1864,Harvey S. Brunson,Republican,38,Senate,0,M,Fayette
General Assembly 10 (1864–1866),(1864–1866),1864,Martin V. Burdick,Republican,41,Senate,0,M,Winneshiek
General Assembly 10 (1864–1866),(1864–1866),1864,Ezekiel Clark,Republican,25,Senate,0,M,Johnson
General Assembly 10 (1864–1866),(1864–1866),1864,Coker F. Clarkson,Republican,39,Senate,0,M,Grundy
General Assembly 10 (1864–1866),(1864–1866),1864,J. A. L. Crookham,Republican,18,Senate,0,M,Mahaska
General Assembly 10 (1864–1866),(1864–1866),1864,Ezekiel Cutler,Republican,30,Senate,0,M,Jones
General Assembly 10 (1864–1866),(1864–1866),1864,Marsena E. Cutts,Republican,26,Senate,0,M,Poweshiek
General Assembly 10 (1864–1866),(1864–1866),1864,Jacob W. Dixon,Republican,12,Senate,0,M,Wapello
General Assembly 10 (1864–1866),(1864–1866),1864,Elisha Flaugh,Republican,27,Senate,0,M,Jasper
General Assembly 10 (1864–1866),(1864–1866),1864,John G. Foote,Republican,9,Senate,0,M,Des Moines
General Assembly 10 (1864–1866),(1864–1866),1864,George W. Gray,Democrat,40,Senate,0,M,Allamakee
General Assembly 10 (1864–1866),(1864–1866),1864,Benjamin F. Gue,Republican,22,Senate,0,M,Scott
General Assembly 10 (1864–1866),(1864–1866),1864,Leonard W. Hart,Republican,36,Senate,0,M,Buchanan
General Assembly 10 (1864–1866),(1864–1866),1864,Joshua H. Hatch,Republican,28,Senate,0,M,Polk
General Assembly 10 (1864–1866),(1864–1866),1864,Henry C. Henderson,Republican,33,Senate,0,M,Marshall
General Assembly 10 (1864–1866),(1864–1866),1864,Frederick Hesser,Democrat,1,Senate,0,M,Lee
General Assembly 10 (1864–1866),(1864–1866),1864,L. W. Hillyer,Republican,7,Senate,0,M,Taylor
General Assembly 10 (1864–1866),(1864–1866),1864,John Hilsinger,Republican,29,Senate,0,M,Jackson
General Assembly 10 (1864–1866),(1864–1866),1864,John C. Hogin,Republican,17,Senate,0,M,Keokuk
General Assembly 10 (1864–1866),(1864–1866),1864,Benjamin T. Hunt,Republican,37,Senate,0,M,Clayton
General Assembly 10 (1864–1866),(1864–1866),1864,James S. Hurley,Republican,14,Senate,0,M,Louisa
General Assembly 10 (1864–1866),(1864–1866),1864,John D. Jennings,Democrat,34,Senate,0,M,Dubuque
General Assembly 10 (1864–1866),(1864–1866),1864,William B. King,Republican,32,Senate,0,M,Tama
General Assembly 10 (1864–1866),(1864–1866),1864,Frederick M. Knoll,Democrat,34,Senate,0,M,Dubuque
General Assembly 10 (1864–1866),(1864–1866),1864,Abner H. McCrary,Republican,2,Senate,0,M,Van Buren
General Assembly 10 (1864–1866),(1864–1866),1864,George W. McCrary,Republican,1,Senate,0,M,Lee
General Assembly 10 (1864–1866),(1864–1866),1864,John F. McJunkin,Republican,16,Senate,0,M,Washington
General Assembly 10 (1864–1866),(1864–1866),1864,Thomas McMillan,Republican,19,Senate,0,M,Marion
General Assembly 10 (1864–1866),(1864–1866),1864,Philo G. C. Merrill,Republican,20,Senate,0,M,Warren
General Assembly 10 (1864–1866),(1864–1866),1864,Samuel A. Moore,Republican,3,Senate,0,M,Davis
General Assembly 10 (1864–1866),(1864–1866),1864,John A. Parvin,Republican,15,Senate,0,M,Muscatine
General Assembly 10 (1864–1866),(1864–1866),1864,John G. Patterson,Republican,42,Senate,0,M,Floyd
General Assembly 10 (1864–1866),(1864–1866),1864,Benjamin F. Roberts,Republican,21,Senate,0,M,Madison
General Assembly 10 (1864–1866),(1864–1866),1864,Lewis W. Ross,Republican,8,Senate,0,M,Pottawattamie
General Assembly 10 (1864–1866),(1864–1866),1864,Thomas J. Saunders,Republican,22,Senate,0,M,Scott
General Assembly 10 (1864–1866),(1864–1866),1864,William C. Shippen,Republican,13,Senate,0,M,Monroe
General Assembly 10 (1864–1866),(1864–1866),1864,Daniel P. Stubbs,Republican,11,Senate,0,M,Jefferson
General Assembly 10 (1864–1866),(1864–1866),1864,Nathan Udell,Democrat,4,Senate,0,M,Appanoose
General Assembly 10 (1864–1866),(1864–1866),1864,Henry Wharton Sr.,Republican,24,Senate,0,M,Cedar
General Assembly 10 (1864–1866),(1864–1866),1864,Theron W. Woolson,Republican,10,Senate,0,M,Henry
General Assembly 10 (1864–1866),(1864–1866),1864,Joseph B. Young,Republican,31,Senate,0,M,Linn
General Assembly 11 (1866–1868),(1866–1868),1866,George W. Bassett,Republican,44,Senate,0,M,Webster
General Assembly 11 (1866–1868),(1866–1868),1866,John M. Brayton,Republican,35,Senate,0,M,Delaware
General Assembly 11 (1866–1868),(1866–1868),1866,C. G. Bridges,Republican,6,Senate,0,M,Decatur
General Assembly 11 (1866–1868),(1866–1868),1866,Henry C. Bulis,Republican,42,Senate,0,M,Winneshiek
General Assembly 11 (1866–1868),(1866–1868),1866,Jonathan W. Cattell,Republican,28,Senate,0,M,Polk
General Assembly 11 (1866–1868),(1866–1868),1866,Ezekiel Clark,Republican,25,Senate,0,M,Johnson
General Assembly 11 (1866–1868),(1866–1868),1866,Coker F. Clarkson,Republican,39,Senate,0,M,Grundy
General Assembly 11 (1866–1868),(1866–1868),1866,J. A. L. Crookham,Republican,18,Senate,0,M,Mahaska
General Assembly 11 (1866–1868),(1866–1868),1866,Marsena E. Cutts,Republican,26,Senate,0,M,Poweshiek
General Assembly 11 (1866–1868),(1866–1868),1866,Eliab Doud,Republican,2,Senate,0,M,Van Buren
